id,uri,primary_name_display,country
3552,http://dx.doi.org/10.13039/100004332,JPMorgan Chase and Company,""
3553,http://dx.doi.org/10.13039/100004331,"Johnson & Johnson Services, Inc.",""
3554,http://dx.doi.org/10.13039/100004330,GlaxoSmithKline,""
3555,http://dx.doi.org/10.13039/100000027,National Institute on Alcohol Abuse and Alcoholism,""
3556,http://dx.doi.org/10.13039/100001555,The Community Foundation of Southeastern North Carolina,""
3557,http://dx.doi.org/10.13039/100002167,Kansas Masonic Foundation,""
3558,http://dx.doi.org/10.13039/100000028,Semiconductor Research Corporation,""
3559,http://dx.doi.org/10.13039/501100000268,Biotechnology and Biological Sciences Research Council,""
3560,http://dx.doi.org/10.13039/100004378,Shell,""
3561,http://dx.doi.org/10.13039/501100000267,Arts and Humanities Research Council,""
3563,http://dx.doi.org/10.13039/100004363,Avaya Inc.,""
3564,http://dx.doi.org/10.13039/100004395,New Balance,""
3565,http://dx.doi.org/10.13039/501100000237,British Columbia Arts Council,""
3566,http://dx.doi.org/10.13039/100004394,"Marlow Industries, Inc.",""
3567,http://dx.doi.org/10.13039/100005014,Northrop Grumman,""
3568,http://dx.doi.org/10.13039/501100001426,India Diabetes Research Foundation,""
3569,http://dx.doi.org/10.13039/100004336,Novartis,""
3570,http://dx.doi.org/10.13039/100004333,La Jolla Pharmaceutical Company,""
3571,http://dx.doi.org/10.13039/100004334,"Merck & Co., Inc.",""
3572,http://dx.doi.org/10.13039/100004339,Sanofi,""
3573,http://dx.doi.org/10.13039/100004337,Roche,""
3574,http://dx.doi.org/10.13039/100001554,"The Community Foundation of Elmira-Corning and the Finger Lakes, Inc.",""
3575,http://dx.doi.org/10.13039/100002168,J.F. Kapnek Trust Pediatric AIDS Fund - Zimbabwe,""
3576,http://dx.doi.org/10.13039/100000025,National Institute of Mental Health,""
3577,http://dx.doi.org/10.13039/100000026,National Institute on Drug Abuse,""
3578,http://dx.doi.org/10.13039/501100000269,Economic and Social Research Council,""
3579,http://dx.doi.org/10.13039/100004364,"BP , Inc.",""
3580,http://dx.doi.org/10.13039/100004360,Sun Microsystems,""
3581,http://dx.doi.org/10.13039/100004361,Texas Instruments Inc.,""
3582,http://dx.doi.org/10.13039/501100000271,Science and Technology Facilities Council,""
3583,http://dx.doi.org/10.13039/501100001429,Indo-US Science and Technology Forum,""
3584,http://dx.doi.org/10.13039/100005942,Islamic Society of North America,""
3585,http://dx.doi.org/10.13039/501100001416,Public Health Foundation of India,""
3586,http://dx.doi.org/10.13039/501100001445,DSO National Laboratories - Singapore,""
3587,http://dx.doi.org/10.13039/501100002403,Taibah University,""
3588,http://dx.doi.org/10.13039/100004338,Rohm & Haas Company,""
3589,http://dx.doi.org/10.13039/100001568,Cricket Island Foundation,""
3590,http://dx.doi.org/10.13039/100001562,Cooper Foundation,""
3591,http://dx.doi.org/10.13039/100001563,Mary S. and David C. Corbin Foundation,""
3592,http://dx.doi.org/10.13039/100001564,Counterterrorism & Security Education and Research Foundation,""
3593,http://dx.doi.org/10.13039/100001556,Community Health Charities of North Carolina,""
3594,http://dx.doi.org/10.13039/100001559,Connecticut Community Foundation,""
3595,http://dx.doi.org/10.13039/100005893,"Mahindra Humanities Center, Harvard University",""
3596,http://dx.doi.org/10.13039/100005890,Hudson Institute,""
3597,http://dx.doi.org/10.13039/100002163,The Johnson Foundation,""
3598,http://dx.doi.org/10.13039/501100000270,Natural Environment Research Council,""
3599,http://dx.doi.org/10.13039/501100000275,Leverhulme Trust,""
3600,http://dx.doi.org/10.13039/501100000274,British Heart Foundation,""
3601,http://dx.doi.org/10.13039/501100000273,Diabetes Research & Wellness Foundation,""
3602,http://dx.doi.org/10.13039/501100000272,National Institute for Health Research,""
3603,http://dx.doi.org/10.13039/100005001,Department of Health Care Services,""
3604,http://dx.doi.org/10.13039/501100001413,"Indian Space Research Organisation, Department of Space",""
3605,http://dx.doi.org/10.13039/501100001419,India Foundation for the Arts,""
3606,http://dx.doi.org/10.13039/501100001418,New India Foundation,""
3607,http://dx.doi.org/10.13039/501100001417,National Science and Technology Entrepreneurship Development Board,""
3608,http://dx.doi.org/10.13039/100001592,Duluth Superior Area Community Foundation,""
3609,http://dx.doi.org/10.13039/100004320,Philips,""
3610,http://dx.doi.org/10.13039/100004326,Bayer,""
3612,http://dx.doi.org/10.13039/100004329,Genzyme,""
3613,http://dx.doi.org/10.13039/100005882,"Herbert D. Katz Center for Advanced Judaic Studies, University of Pennsylvania",""
3614,http://dx.doi.org/10.13039/100005881,Hemostasis and Thrombosis Research Society,""
3615,http://dx.doi.org/10.13039/100002152,International Trachoma Initiative,""
3616,http://dx.doi.org/10.13039/100002183,Klabzuba,""
3617,http://dx.doi.org/10.13039/100004366,Chevron,""
3618,http://dx.doi.org/10.13039/501100000277,"Department for Environment, Food and Rural Affairs",""
3619,http://dx.doi.org/10.13039/100004369,Eaton Corporation,""
3620,http://dx.doi.org/10.13039/501100000276,Department of Health,""
3621,http://dx.doi.org/10.13039/501100000280,Alcohol Research UK,""
3622,http://dx.doi.org/10.13039/501100001428,Amity University,""
3623,http://dx.doi.org/10.13039/100005946,Jackson Laboratory,""
3624,http://dx.doi.org/10.13039/100005940,Irish American Cultural Institute,""
3625,http://dx.doi.org/10.13039/100005941,"Edmond J. Safra Center for Ethics, Harvard University",""
3626,http://dx.doi.org/10.13039/100003703,Conservation Treaty Support Fund,""
3627,http://dx.doi.org/10.13039/100004322,Agilent Technologies,""
3628,http://dx.doi.org/10.13039/100004323,Amylin Pharmaceuticals,""
3629,http://dx.doi.org/10.13039/100004325,AstraZeneca,""
3630,http://dx.doi.org/10.13039/100001597,Willard L. Eccles Charitable Foundation,""
3631,http://dx.doi.org/10.13039/100001594,Dysautonomia Foundation,""
3632,http://dx.doi.org/10.13039/100000040,American Parkinson's Disease Foundation,""
3633,http://dx.doi.org/10.13039/100002186,Lockheed Martin,""
3634,http://dx.doi.org/10.13039/501100000204,Vancouver Foundation,""
3635,http://dx.doi.org/10.13039/501100000203,Canadian Foundation for Dietetic Research,""
3636,http://dx.doi.org/10.13039/100000864,Michael J. Fox Foundation for Parkinson's Research,""
3637,http://dx.doi.org/10.13039/501100000282,Sir Jules Thorn Charitable Trust,""
3638,http://dx.doi.org/10.13039/501100000281,Association of Clinical Pathologists,""
3639,http://dx.doi.org/10.13039/501100000283,Migraine Trust,""
3640,http://dx.doi.org/10.13039/501100000286,British Academy,""
3804,http://dx.doi.org/10.13039/100004382,"WellPoint , Inc.",""
3641,http://dx.doi.org/10.13039/501100000285,Marine Management Organisation,""
3642,http://dx.doi.org/10.13039/100001164,Heckscher Foundation for Children,""
3643,http://dx.doi.org/10.13039/100001163,Healthcare Georgia Foundation,""
3644,http://dx.doi.org/10.13039/100001162,Healthcare Foundation of New Jersey,""
3645,http://dx.doi.org/10.13039/100001167,Larry L. Hillblom Foundation,""
3646,http://dx.doi.org/10.13039/100001170,Hitchcock Foundation,""
3647,http://dx.doi.org/10.13039/100001595,Dystonia Medical Research Foundation,""
3648,http://dx.doi.org/10.13039/100001599,Charles Edison Fund,""
3649,http://dx.doi.org/10.13039/100001580,Delta Air Lines Foundation,""
3650,http://dx.doi.org/10.13039/100001582,Dermatology Foundation,""
3651,http://dx.doi.org/10.13039/100004317,Lockheed Martin Corporation,""
3652,http://dx.doi.org/10.13039/100002177,Marion E. Kenworthy-Sarah H. Swift Foundation,""
3653,http://dx.doi.org/10.13039/100000038,U.S. Food and Drug Administration,""
3654,http://dx.doi.org/10.13039/100000863,Ellison Medical Foundation,""
3655,http://dx.doi.org/10.13039/100000030,Centers for Disease Control and Prevention,""
3656,http://dx.doi.org/10.13039/100004359,Sony Electronics Inc.,""
3657,http://dx.doi.org/10.13039/501100000288,Royal Society,""
3658,http://dx.doi.org/10.13039/501100000289,Cancer Research UK,""
3659,http://dx.doi.org/10.13039/100004345,Alcatel-Lucent,""
3660,http://dx.doi.org/10.13039/501100000298,National Association for Colitis and Crohn's Disease,""
3661,http://dx.doi.org/10.13039/100001173,Greater Houston Community Foundation,""
3662,http://dx.doi.org/10.13039/100001178,The Hyde and Watson Foundation,""
3663,http://dx.doi.org/10.13039/100003442,Stony Wold-Herbert Fund,""
3664,http://dx.doi.org/10.13039/100003447,Students Supporting Brain Tumor Research,""
3665,http://dx.doi.org/10.13039/100003449,First Candle,""
3666,http://dx.doi.org/10.13039/100004318,Microsoft,""
3667,http://dx.doi.org/10.13039/100004315,Human Genome Sciences,""
3668,http://dx.doi.org/10.13039/100004316,International Business Machines Corporation,""
3669,http://dx.doi.org/10.13039/100004313,General Electric,""
3670,http://dx.doi.org/10.13039/100004311,Advanced Micro Devices,""
3671,http://dx.doi.org/10.13039/100005092,eTech Ohio,""
3672,http://dx.doi.org/10.13039/100005091,Ohio Emergency Management Agency,""
3673,http://dx.doi.org/10.13039/100005899,Institut Francais d'Amerique,""
3674,http://dx.doi.org/10.13039/100001558,Concern Foundation,""
3675,http://dx.doi.org/10.13039/100005895,Fred Hutchinson Cancer Research Center,""
3676,http://dx.doi.org/10.13039/501100000291,Kidney Research UK,""
3677,http://dx.doi.org/10.13039/100002156,Israel Cancer Association USA,""
3678,http://dx.doi.org/10.13039/100001543,Children's Cancer Foundation,""
3679,http://dx.doi.org/10.13039/100000019,National Hemophilia Foundation,""
3680,http://dx.doi.org/10.13039/100003439,Stimson Miller Foundation,""
3681,http://dx.doi.org/10.13039/100003437,El Paso Community Foundation,""
3682,http://dx.doi.org/10.13039/100004381,Verizon,""
3683,http://dx.doi.org/10.13039/100004386,Brother International Corporation,""
3684,http://dx.doi.org/10.13039/100004387,Cargill,""
3685,http://dx.doi.org/10.13039/100004312,Eli Lilly and Company,""
3686,http://dx.doi.org/10.13039/100001583,Diabetes Action Research and Education Foundation,""
3687,http://dx.doi.org/10.13039/100001584,The Diabetes Institutes Foundation,""
3688,http://dx.doi.org/10.13039/100001588,Donors Trust,""
3689,http://dx.doi.org/10.13039/100001589,Dover Foundation,""
3690,http://dx.doi.org/10.13039/100005896,Hydrogen Education Foundation,""
3691,http://dx.doi.org/10.13039/100005898,Canada-California Strategic Innovation Partnership,""
3692,http://dx.doi.org/10.13039/100005892,Human Rights Watch,""
3693,http://dx.doi.org/10.13039/100005891,Hudson River Foundation,""
3694,http://dx.doi.org/10.13039/100002164,The Arthur L. & Elaine V. Johnson Foundation,""
3695,http://dx.doi.org/10.13039/100001548,The CIRI Foundation,""
3696,http://dx.doi.org/10.13039/100005888,Horticultural Research Institute,""
3697,http://dx.doi.org/10.13039/100001547,CHINA MEDICAL BOARD,""
3698,http://dx.doi.org/10.13039/100005889,George A. and Eliza Gardner Howard Foundation,""
3699,http://dx.doi.org/10.13039/501100000202,Canadian Pain Society,""
3700,http://dx.doi.org/10.13039/100004377,New York Life,""
3701,http://dx.doi.org/10.13039/501100000262,Foundation Fighting Blindness,""
3702,http://dx.doi.org/10.13039/501100000261,Multiple Sclerosis Society of Canada,""
3703,http://dx.doi.org/10.13039/501100000264,Canadian Liver Foundation,""
3704,http://dx.doi.org/10.13039/100004319,Pfizer,""
3705,http://dx.doi.org/10.13039/100000005,U.S. Department of Defense,""
3706,http://dx.doi.org/10.13039/100000006,Office of Naval Research,""
3707,http://dx.doi.org/10.13039/100001532,The Carnegie Foundation for the Advancement of Teaching,""
3708,http://dx.doi.org/10.13039/100002160,Jain Foundation,""
3709,http://dx.doi.org/10.13039/100000010,Ford Foundation,""
3710,http://dx.doi.org/10.13039/100001542,Children's Cancer and Blood Foundation,""
3711,http://dx.doi.org/10.13039/100000011,Howard Hughes Medical Institute,""
3712,http://dx.doi.org/10.13039/100005886,Pediatric Infectious Diseases Society,""
3713,http://dx.doi.org/10.13039/100005887,Hope Street Kids,""
3714,http://dx.doi.org/10.13039/501100000200,Canadian Foundation for Climate and Atmospheric Sciences,""
3715,http://dx.doi.org/10.13039/100005884,Historical Society of Pennsylvania,""
3716,http://dx.doi.org/10.13039/100005885,HistoryMakers,""
3717,http://dx.doi.org/10.13039/100004365,Cannon,""
3718,http://dx.doi.org/10.13039/501100000278,Department for International Development,""
3719,http://dx.doi.org/10.13039/100004368,Colgate-Palmolive Company,""
3720,http://dx.doi.org/10.13039/100004353,Eastman Kodak Co.,""
3721,http://dx.doi.org/10.13039/100004354,"Goldman Sachs Group, Inc.",""
3722,http://dx.doi.org/10.13039/100002146,Institute For Study Abroad Foundation,""
3723,http://dx.doi.org/10.13039/100001535,Center for Health Care Strategies,""
3724,http://dx.doi.org/10.13039/100002147,International Life Sciences Institute Research Foundation,""
3725,http://dx.doi.org/10.13039/100002148,Impact on Education,""
3726,http://dx.doi.org/10.13039/100002159,Charles D. Jacobus Family,""
3727,http://dx.doi.org/10.13039/100001540,Chest Foundation,""
3728,http://dx.doi.org/10.13039/100002157,Ittleson Foundation,""
3729,http://dx.doi.org/10.13039/100000014,Smithsonian Institution,""
3730,http://dx.doi.org/10.13039/100002158,Jackson Foundation,""
3731,http://dx.doi.org/10.13039/100005883,Hertz Foundation,""
3732,http://dx.doi.org/10.13039/100002151,Intermedia Arts,""
3733,http://dx.doi.org/10.13039/100002150,Institute of Mental Hygiene,""
3734,http://dx.doi.org/10.13039/100002189,Longview Foundation for Education in World Affairs and International Understanding,""
3735,http://dx.doi.org/10.13039/100000049,National Institute on Aging,""
3736,http://dx.doi.org/10.13039/100004351,Cisco Systems,""
3737,http://dx.doi.org/10.13039/100004352,DuPont,""
3738,http://dx.doi.org/10.13039/501100000284,Arts Council England,""
3739,http://dx.doi.org/10.13039/100004358,Samsung,""
3740,http://dx.doi.org/10.13039/100004357,Procter & Gamble,""
3741,http://dx.doi.org/10.13039/100000001,National Science Foundation,""
3742,http://dx.doi.org/10.13039/100002149,Indian Land Tenure Foundation,""
3743,http://dx.doi.org/10.13039/100000002,National Institutes of Health,""
3744,http://dx.doi.org/10.13039/100001530,Cancer Center for Detection and Prevention,""
3745,http://dx.doi.org/10.13039/100000015,U.S. Department of Energy,""
3746,http://dx.doi.org/10.13039/100001545,Children's Tumor Foundation,""
3747,http://dx.doi.org/10.13039/100000016,U.S. Department of Health and Human Services,""
3748,http://dx.doi.org/10.13039/100005930,ASCRS Research Foundation,""
3749,http://dx.doi.org/10.13039/100000048,American Cancer Society,""
3750,http://dx.doi.org/10.13039/100000047,Annenberg Foundation,""
3751,http://dx.doi.org/10.13039/100000850,American Society for Engineering Education,""
3752,http://dx.doi.org/10.13039/100000046,Abbott Fund,""
3753,http://dx.doi.org/10.13039/100000045,Aetna Foundation,""
3754,http://dx.doi.org/10.13039/100004356,Nokia,""
3755,http://dx.doi.org/10.13039/100004355,National Semiconductor,""
3756,http://dx.doi.org/10.13039/100001571,James H. Cummings Foundation,""
3757,http://dx.doi.org/10.13039/100001570,CS Fund,""
3758,http://dx.doi.org/10.13039/100004341,Dow Chemical Company,""
3759,http://dx.doi.org/10.13039/100000009,Foundation for the National Institutes of Health,""
3760,http://dx.doi.org/10.13039/100000810,Woodrow Wilson International Center for Scholars,""
3761,http://dx.doi.org/10.13039/100000008,David and Lucile Packard Foundation,""
3762,http://dx.doi.org/10.13039/100001538,Mary K. Chapman Foundation,""
3763,http://dx.doi.org/10.13039/100005087,Ohio Lake Erie Commission,""
3764,http://dx.doi.org/10.13039/100001168,Hille Foundation,""
3765,http://dx.doi.org/10.13039/100001166,Richard and Ethel Herzfeld Foundation,""
3766,http://dx.doi.org/10.13039/100001169,Hispanics in Philanthropy,""
3767,http://dx.doi.org/10.13039/100001172,Hormel Foundation,""
3768,http://dx.doi.org/10.13039/100001179,Iacocca Family Foundation,""
3769,http://dx.doi.org/10.13039/100000043,American Association for Cancer Research,""
3770,http://dx.doi.org/10.13039/100002180,Kilo Diabetes & Vascular Research Foundation,""
3771,http://dx.doi.org/10.13039/100000041,American Diabetes Association,""
3772,http://dx.doi.org/10.13039/100002175,Rollie R. Kelley Family Foundation,""
3773,http://dx.doi.org/10.13039/100004343,3M,""
3774,http://dx.doi.org/10.13039/100004342,Wyeth,""
3775,http://dx.doi.org/10.13039/100004344,Adobe Systems,""
3776,http://dx.doi.org/10.13039/100004346,Alcoa,""
3777,http://dx.doi.org/10.13039/501100000299,Ovarian Cancer Action,""
3778,http://dx.doi.org/10.13039/100005086,Ohio Humanities Council,""
3779,http://dx.doi.org/10.13039/100005089,Ohio Environmental Protection Agency,""
3780,http://dx.doi.org/10.13039/100002140,HOPE HAPPENS,""
3781,http://dx.doi.org/10.13039/100002135,Hirshberg Foundation for Pancreatic Cancer Research,""
3782,http://dx.doi.org/10.13039/100001524,CJ Foundation for SIDS,""
3783,http://dx.doi.org/10.13039/100004502,Pioneer Hi-Bred,""
3784,http://dx.doi.org/10.13039/100003454,TAIHO KOGYO TRIBOLOGY RESEARCH FOUNDATION,""
3785,http://dx.doi.org/10.13039/100003459,United Way of Gratiot County,""
3786,http://dx.doi.org/10.13039/100003426,St. Marys Community Foundation,""
3787,http://dx.doi.org/10.13039/100001514,Brentwood Foundation,""
3788,http://dx.doi.org/10.13039/100001515,BRITTON FUND,""
3789,http://dx.doi.org/10.13039/501100000230,Manitoba Arts Council,""
3790,http://dx.doi.org/10.13039/100001507,Robert Bowne Foundation,""
3791,http://dx.doi.org/10.13039/501100000244,Walter and Duncan Gordon Foundation,""
3792,http://dx.doi.org/10.13039/501100000296,British Skin Foundation,""
3793,http://dx.doi.org/10.13039/501100000297,Royal College of Surgeons of England,""
3794,http://dx.doi.org/10.13039/100004349,BASF,""
3795,http://dx.doi.org/10.13039/501100000294,Medical Research Scotland,""
3796,http://dx.doi.org/10.13039/501100000295,Epilepsy Research UK,""
3797,http://dx.doi.org/10.13039/100001523,R. Harold Burton Foundation,""
3798,http://dx.doi.org/10.13039/100002134,Corina Higginson Trust,""
3799,http://dx.doi.org/10.13039/100001521,Henrietta B. and Frederick H. Bugher Foundation,""
3800,http://dx.doi.org/10.13039/100002137,Hite Foundation,""
3801,http://dx.doi.org/10.13039/100001526,"Cabot Corporation Foundation, Inc.",""
3802,http://dx.doi.org/10.13039/100003421,Southeastern Brain Tumor Foundation,""
3803,http://dx.doi.org/10.13039/100003423,Sparkplug Foundation,""
3805,http://dx.doi.org/10.13039/100004383,Zyvex Corporation,""
3806,http://dx.doi.org/10.13039/100004384,"Alabama Power, Inc.",""
3807,http://dx.doi.org/10.13039/100000055,National Institute on Deafness and Other Communication Disorders,""
3808,http://dx.doi.org/10.13039/100000054,National Cancer Institute,""
3809,http://dx.doi.org/10.13039/100000057,National Institute of General Medical Sciences,""
3810,http://dx.doi.org/10.13039/100000056,National Institute of Nursing Research,""
3811,http://dx.doi.org/10.13039/501100000232,Newfoundland & Labrador Centre for Applied Health Research,""
3812,http://dx.doi.org/10.13039/501100000233,Genome British Columbia,""
3813,http://dx.doi.org/10.13039/501100000234,Ontario Arts Council,""
3814,http://dx.doi.org/10.13039/501100000235,British Columbia Environmental & Occupational Health Research Network (BCEOHRN),""
3815,http://dx.doi.org/10.13039/501100000228,New Brunswick Arts Board,""
3816,http://dx.doi.org/10.13039/501100000227,Saskatchewan Arts Board,""
3817,http://dx.doi.org/10.13039/501100000229,Law Foundation of Nova Scotia,""
3818,http://dx.doi.org/10.13039/501100000241,Physicians' Services Incorporated Foundation,""
3819,http://dx.doi.org/10.13039/501100000242,Richard Ivey Foundation,""
3820,http://dx.doi.org/10.13039/100000053,National Eye Institute,""
3821,http://dx.doi.org/10.13039/100004398,Safeco Insurance,""
3822,http://dx.doi.org/10.13039/501100000236,Ontario Trillium Foundation,""
3823,http://dx.doi.org/10.13039/100004397,Prudential,""
3824,http://dx.doi.org/10.13039/100004392,Fidelity Investments,""
3825,http://dx.doi.org/10.13039/100005958,Kenyon College,""
3826,http://dx.doi.org/10.13039/100000897,Cystic Fibrosis Foundation,""
3827,http://dx.doi.org/10.13039/100005959,John S. and James L. Knight Foundation,""
3828,http://dx.doi.org/10.13039/100000898,Broad Foundation,""
3829,http://dx.doi.org/10.13039/100003719,The Cystinosis Foundation,""
3830,http://dx.doi.org/10.13039/100000066,National Institute of Environmental Health Sciences,""
3831,http://dx.doi.org/10.13039/100000899,Intel Foundation,""
3832,http://dx.doi.org/10.13039/100003718,Cushman Foundation for Foraminiferal Research,""
3833,http://dx.doi.org/10.13039/501100001447,Energy Market Authority of Singapore,""
3834,http://dx.doi.org/10.13039/501100001446,Economic Development Board - Singapore,""
3835,http://dx.doi.org/10.13039/100001503,The Blumenthal Foundation,""
3836,http://dx.doi.org/10.13039/501100001449,Housing and Development Board Singapore,""
3837,http://dx.doi.org/10.13039/501100001448,Health Promotion Board - Singapore,""
3838,http://dx.doi.org/10.13039/100000885,Children's Cancer Research Fund,""
3839,http://dx.doi.org/10.13039/100003720,"The Ken D'Angelo Foundation, Inc.",""
3840,http://dx.doi.org/10.13039/100004391,Ferrotec,""
3841,http://dx.doi.org/10.13039/100000886,Duke Endowment,""
3842,http://dx.doi.org/10.13039/100005926,International Centre for Diffraction Data,""
3843,http://dx.doi.org/10.13039/501100001453,Institute of Materials Research and Engineering - A STAR,""
3844,http://dx.doi.org/10.13039/501100001455,Jurong Town Corporation - Singapore,""
3845,http://dx.doi.org/10.13039/100005956,"Kavli Institute for Theoretical Physics, University of California, Santa Barbara",""
3846,http://dx.doi.org/10.13039/501100001456,Land Transport Authority - Singapore,""
3847,http://dx.doi.org/10.13039/100005920,Intercollegiate Studies Institute,""
3848,http://dx.doi.org/10.13039/100000889,Multiple Sclerosis Foundation,""
3849,http://dx.doi.org/10.13039/501100001450,Infocomm Development Authority of Singapore,""
3850,http://dx.doi.org/10.13039/100005922,International Association for Dental Research,""
3851,http://dx.doi.org/10.13039/100000887,Huntington's Disease Society of America,""
3852,http://dx.doi.org/10.13039/100005923,International Association for the Study of Lung Cancer,""
3853,http://dx.doi.org/10.13039/100005925,"Robert H. Smith International Center for Jefferson Studies, Thomas Jefferson Foundation",""
3854,http://dx.doi.org/10.13039/100000888,W.M. Keck Foundation,""
3855,http://dx.doi.org/10.13039/100003729,Diamond Headache Clinic Research and Education Foundation,""
3856,http://dx.doi.org/10.13039/100005924,International Association for the Study of Pain,""
3857,http://dx.doi.org/10.13039/100000870,John D. and Catherine T. MacArthur Foundation,""
3858,http://dx.doi.org/10.13039/100005039,"Fuji Photo Film U.S.A., Inc.",""
3859,http://dx.doi.org/10.13039/501100001472,Singapore Police Force,""
3860,http://dx.doi.org/10.13039/501100001471,Singapore Institute of Manufacturing Technology - A STAR,""
3861,http://dx.doi.org/10.13039/100003747,The Fashion Group Foundation,""
3862,http://dx.doi.org/10.13039/501100001475,Nanyang Technological University,""
3863,http://dx.doi.org/10.13039/100005921,"International Arctic Research Center, University of Alaska, Fairbanks",""
3864,http://dx.doi.org/10.13039/501100001444,Defence Science and Technology Agency - Singapore,""
3865,http://dx.doi.org/10.13039/100002209,"Marshall County Community Foundation, Inc.",""
3866,http://dx.doi.org/10.13039/100002226,Meriter Foundation,""
3867,http://dx.doi.org/10.13039/501100001452,Institute of Chemical and Engineering Sciences - A STAR,""
3868,http://dx.doi.org/10.13039/100004414,International Monetary Fund,""
3869,http://dx.doi.org/10.13039/100004401,"Slack, Inc.",""
3870,http://dx.doi.org/10.13039/100004400,Science Applications International Corporation,""
3871,http://dx.doi.org/10.13039/100004403,Transamerica,""
3872,http://dx.doi.org/10.13039/100000871,Mayo Clinic,""
3873,http://dx.doi.org/10.13039/100005993,"Institute for Research on Women and Gender, University of Michigan",""
3874,http://dx.doi.org/10.13039/100005990,World Community Grid,""
3875,http://dx.doi.org/10.13039/100002221,The McLean Foundation,""
3876,http://dx.doi.org/10.13039/100002230,Pendleton and Elisabeth Miller Charitable Foundation,""
3877,http://dx.doi.org/10.13039/100005909,University of California Institute for Mexico and the United States,""
3878,http://dx.doi.org/10.13039/100005907,"Institute for Humane Studies, George Mason University",""
3879,http://dx.doi.org/10.13039/501100001470,Singapore Heart Foundation,""
3880,http://dx.doi.org/10.13039/100005906,"Institute for Historical Studies, University of Texas, Austin",""
3881,http://dx.doi.org/10.13039/100003736,Eastern Federal Bank Foundation,""
3882,http://dx.doi.org/10.13039/100005931,International Foundation for Ethical Research,""
3883,http://dx.doi.org/10.13039/501100001442,Building and Construction Authority - Singapore,""
3884,http://dx.doi.org/10.13039/100000878,S.L.E. Lupus Foundation,""
3885,http://dx.doi.org/10.13039/501100001474,Singapore-MIT Alliance for Research and Technology Centre,""
3886,http://dx.doi.org/10.13039/100005902,"Institute for Clinical and Translational Research, University of Wisconsin, Madison",""
3887,http://dx.doi.org/10.13039/501100001464,National Cancer Institute - Singapore,""
3888,http://dx.doi.org/10.13039/501100001466,National Parks Board - Singapore,""
3889,http://dx.doi.org/10.13039/501100001406,Ministry of New and Renewable Energy India,""
3890,http://dx.doi.org/10.13039/501100001407,"Department of Biotechnology , Ministry of Science and Technology",""
3891,http://dx.doi.org/10.13039/501100001408,"Department of Scientific and Industrial Research, Ministry of Science and Technology",""
3892,http://dx.doi.org/10.13039/501100001409,"Department of Science and Technology, Ministry of Science and Technology",""
3893,http://dx.doi.org/10.13039/100005905,"Institute for European, Russian and Eurasian Studies, George Washington University",""
3894,http://dx.doi.org/10.13039/100005904,"Institute for Emerging Issues, North Carolina State University",""
3895,http://dx.doi.org/10.13039/100005903,"Institute for Comparative Literature and Society, Columbia University",""
3896,http://dx.doi.org/10.13039/501100001468,Singapore Eye Research Institute,""
3897,http://dx.doi.org/10.13039/100005932,"Center for Alternatives to Animal Testing, Johns Hopkins University Bloomberg School of Public Health",""
3898,http://dx.doi.org/10.13039/100005933,International Foundation for Sonography Education and Research,""
3899,http://dx.doi.org/10.13039/100005982,Office of the National Coordinator for Health Information Technology,""
3900,http://dx.doi.org/10.13039/100005988,World Forest Institute,""
3901,http://dx.doi.org/10.13039/100005919,Institutes for Journalism and Natural Resources,""
3902,http://dx.doi.org/10.13039/100003757,Foundation for the Advancement in Research in Medicine,""
3903,http://dx.doi.org/10.13039/100005918,"Institute on Global Conflict and Cooperation (IGCC) University of California, San Diego",""
3904,http://dx.doi.org/10.13039/100003752,Gerald R. Ford Presidential Foundation,""
3905,http://dx.doi.org/10.13039/501100001403,Indian Institute of Technology Kanpur,""
3906,http://dx.doi.org/10.13039/501100001404,Nehru Trust for the Indian Collections,""
3907,http://dx.doi.org/10.13039/501100001405,Tata Insitute of Fundamental research,""
3908,http://dx.doi.org/10.13039/100005960,Korea Society,""
3909,http://dx.doi.org/10.13039/501100001410,Human Resource Development Group,""
3910,http://dx.doi.org/10.13039/100001160,Health Effects Institute,""
3911,http://dx.doi.org/10.13039/100003756,"Foundation for Advancement in Cancer Therapy, Ltd.",""
3912,http://dx.doi.org/10.13039/501100000937,"Department of Education, Employment and Workplace Relations, Australian Government",""
3913,http://dx.doi.org/10.13039/501100000938,"Department of Veterans Affairs, Australian Government",""
3914,http://dx.doi.org/10.13039/100005987,"Susan G. Komen for the Cure, Komen Wyoming Affiliate",""
3915,http://dx.doi.org/10.13039/100005989,World Food Prize Foundation,""
3916,http://dx.doi.org/10.13039/100005984,Dr. Miriam and Sheldon G. Adelson Medical Research Foundation,""
3917,http://dx.doi.org/10.13039/100002218,McGraw Foundation,""
3918,http://dx.doi.org/10.13039/100005983,Maine Technology Institute,""
3919,http://dx.doi.org/10.13039/501100001469,Singapore General Hospital,""
3920,http://dx.doi.org/10.13039/100005911,"Institute for Research in the Humanities, University of Wisconsin, Madison",""
3921,http://dx.doi.org/10.13039/501100001460,Ministry of Home Affairs - Singapore,""
3922,http://dx.doi.org/10.13039/100005910,Albert Ellis Institute,""
3923,http://dx.doi.org/10.13039/100005967,Gilder Lehrman Institute of American History,""
3924,http://dx.doi.org/10.13039/100002232,Mitsubishi International Corporation,""
